0.00015 -1632.5800248143037
0.00025 -1541.873886955491
0.00035 -1600.3360461207158
0.00045 -1477.8844853393957
0.0005499999999999999 -1558.9390545953743
0.00065 -1327.734202370452
0.00075 -1509.1510654677156
0.00085 -1535.7768788097571
0.00095 -1367.0102365843957
0.00105 -1293.983634961519
0.00115 -1111.668614737499
0.00125 -1232.1533984418086
0.0013499999999999999 -844.9376659475932
0.00145 -1003.7067630385791
0.00155 -1035.7333918687057
0.00165 -1201.0762600272114
0.0017499999999999998 -1379.0396259496808
0.0018499999999999999 -1219.1822660386758
0.00195 -1125.586632314048
0.0020499999999999997 -960.7692152991691
0.00215 -1059.3201001676816
0.00225 -999.9209495191084
0.00235 -896.8295909814345
0.00245 -1042.5545603736507
0.0025499999999999997 -968.9583271236266
0.00265 -900.0894032142925
0.00275 -818.7392310769425
0.0028499999999999997 -844.0240307421427
0.00295 -583.3596303490788
0.0030499999999999998 -680.2777544985242
0.00315 -695.9858308390614
0.00325 -765.3718038690758
0.0033499999999999997 -1000.1419866880148
0.00345 -840.3311866048597
0.0035499999999999998 -757.3888632507903
0.00365 -814.0858782038748
0.00375 -737.4773851699006
0.0038499999999999997 -691.7820260705163
0.0039499999999999995 -677.3215244314298
0.00405 -833.7137977314029
0.00415 -682.5346658508442
0.0042499999999999994 -656.9178800076204
0.00435 -725.8303798686409
0.00445 -927.9836049499191
0.00455 -968.7504161502026
0.00465 -910.721851887872
0.00475 -865.4570554937551
0.00485 -920.578672066579
0.0049499999999999995 -883.3938973045089
0.00505 -890.2265130896919
0.00515 -844.2281644093591
0.0052499999999999995 -709.2471429262466
0.00535 -893.4439913169974
0.00545 -795.8483027189785
0.005549999999999999 -822.9345247824167
0.00565 -711.8058322163866
0.00575 -483.5477875784975
0.00585 -349.0795699876499
0.0059499999999999996 -571.1971692796145
0.00605 -728.6571599303804
0.00615 -732.5895771154745
0.0062499999999999995 -895.9158001602796
0.00635 -577.3159463055046
0.00645 -682.0014734468461
0.006549999999999999 -728.1409975116633
0.00665 -757.330537364719
0.00675 -484.20009966619904
0.006849999999999999 -574.9861185113718
0.00695 -630.0155825927662
0.00705 -545.4892425137124
0.00715 -604.4140879009991
0.0072499999999999995 -423.28500783760535
0.00735 -530.2713111662929
0.00745 -494.09569669980186
0.007549999999999999 -602.7777444912044
0.00765 -618.8930689341433
0.00775 -666.1639696448827
0.00785 -204.83022298575113
0.00795 -403.1577615820467
0.00805 -683.6346457991339
0.00815 -788.6077304932437
0.00825 -617.7824769982311
0.00835 -523.6384296710212
0.00845 -406.5717435857301
0.00855 -357.99165276382035
0.00865 -437.83337521466217
0.008749999999999999 -422.64779899909104
0.00885 -610.2036731642027
0.00895 -678.0314836158481
0.009049999999999999 -466.8126617787677
0.00915 -501.0812284667749
0.00925 -674.1059773865331
0.009349999999999999 -670.9519389655403
0.00945 -595.7011315492359
0.00955 -587.362969216387
0.009649999999999999 -436.2227102712472
0.00975 -403.16523447784215
0.00985 -328.2187740419775
0.009949999999999999 -88.35212842434245
