0 292.3003 
100 1432.2454 
200 1734.9006 
300 2018.8819 
400 2221.2683 
500 2367.5525 
600 2454.2582 
700 2536.4492 
800 2582.1338 
900 2688.7126 
1000 2850.8038 
1100 2867.4599 
1200 2911.8957 
1300 2971.7901 
1400 3070.3996 
1500 3127.1942 
1600 3295.9291 
1700 3374.4440 
1800 3497.3821 
1900 3587.9109 
2000 3634.7174 
2100 3806.2737 
2200 3944.0162 
2300 3989.3197 
2400 4103.5030 
2500 4123.0865 
2600 4141.7581 
2700 4199.9764 
2800 4225.7637 
2900 4212.2421 
3000 4324.0427 
3100 4446.8032 
3200 4412.7248 
3300 4561.4802 
3400 4595.4409 
3500 4637.1535 
3600 4762.6405 
3700 4775.4773 
3800 4873.7225 
3900 4988.7815 
4000 4999.6218 
4100 5025.5235 
4200 5065.8962 
4300 5163.7770 
4400 5238.8284 
4500 5156.0454 
4600 5262.2663 
4700 5337.0010 
4800 5316.7669 
4900 5333.3426 
5000 5421.6362 
5100 5460.3264 
5200 5518.0587 
5300 5557.4576 
5400 5628.4166 
5500 5578.0662 
5600 5657.3243 
5700 5594.6553 
5800 5725.4997 
5900 5813.5762 
6000 5825.0437 
6100 5927.3315 
6200 5991.5453 
6300 5979.9103 
6400 5982.4629 
6500 6137.5958 
6600 6204.8633 
6700 6166.8140 
6800 6246.6632 
6900 6303.9124 
7000 6347.5765 
7100 6439.5196 
7200 6373.4068 
7300 6550.8440 
7400 6473.7968 
7500 6419.8784 
7600 6480.5058 
7700 6567.7006 
7800 6646.3266 
7900 6719.4604 
8000 6736.0886 
8100 6717.2402 
8200 6715.0183 
8300 6803.4212 
8400 6767.3692 
8500 6796.7172 
8600 6862.6402 
8700 6907.6067 
8800 6835.9681 
8900 6957.0359 
9000 6997.9693 
9100 7105.4380 
9200 7074.4351 
9300 7119.0554 
9400 7159.0288 
9500 7080.1671 
9600 7167.3067 
9700 7296.7356 
9800 7276.1138 
9900 7337.3080 
10000 7381.2341 
